CustomerID,Recency,Frequency,Monetary,Recency_Log,Frequency_Log,Monetary_Log,Cluster
12454.0,395,4,13151.44,5.981414211254481,1.6094379124341005,9.48436257172419,1
12455.0,445,4,3413.09,6.100318952020064,1.6094379124341005,8.135666265045577,1
12457.0,435,1,632.68,6.077642243349034,0.6931471805599453,6.451544095156025,2
12458.0,427,2,830.09,6.059123195581797,1.0986122886681098,6.7227380922401725,2
12459.0,605,1,454.36,6.406879986069314,0.6931471805599453,6.121088314901487,0
12460.0,456,1,326.65,6.124683390894205,0.6931471805599453,5.791945965485506,2
12466.0,682,1,56.73,6.52649485957079,0.6931471805599453,4.055776969072842,0
12467.0,423,1,132.8,6.049733455231958,0.6931471805599453,4.896346147694128,2
12468.0,526,3,2941.2,6.267200548541362,1.3862943611198906,7.986912879816112,1
12469.0,522,2,3070.54,6.259581464064923,1.0986122886681098,8.029934343472139,2
12470.0,689,1,211.95,6.536691597591305,0.6931471805599453,5.3610573963692225,0
12471.0,374,31,20137.237500000007,5.926926025970411,3.4657359027997265,9.91037565003001,1
12472.0,369,13,11308.48,5.91350300563827,2.6390573296152584,9.333396591041696,1
12474.0,378,13,5048.66,5.937536205082426,2.6390573296152584,8.527076193270187,1
12475.0,409,1,426.26,6.016157159698354,0.6931471805599453,6.057392727222088,2
12476.0,396,12,7298.99,5.983936280687191,2.5649493574615367,8.89562825727253,1
12477.0,399,3,7056.63,5.991464547107982,1.3862943611198906,8.861864580078436,1
12480.0,399,3,2183.2200000000003,5.991464547107982,1.3862943611198906,7.689014064392341,1
12481.0,365,6,6765.07,5.902633333401366,1.9459101490553132,8.819675695134018,1
12482.0,576,29,20137.237500000007,6.3578422665081,3.4011973816621555,9.91037565003001,1
12483.0,378,11,2635.6,5.937536205082426,2.4849066497880004,7.877245487323869,1
12484.0,483,6,1828.43,6.182084906716632,1.9459101490553132,7.51175972190709,1
12485.0,529,1,708.1,6.272877006546167,0.6931471805599453,6.563996560309951,0
12486.0,431,1,1037.28,6.068425588244111,0.6931471805599453,6.945320776868279,2
12487.0,730,1,285.29999999999995,6.594413459749778,0.6931471805599453,5.657040212104069,0
12490.0,378,11,4405.71,5.937536205082426,2.4849066497880004,8.390883658274694,1
12492.0,403,1,452.0,6.0014148779611505,0.6931471805599453,6.115892125483034,2
12494.0,365,3,626.77,5.902633333401366,1.3862943611198906,6.4421738573469876,2
12495.0,640,1,357.4,6.46302945692067,0.6931471805599453,5.881649681100775,0
12496.0,620,2,54.09,6.431331081933479,1.0986122886681098,4.008968211484625,0
12497.0,400,2,5205.400000000001,5.993961427306569,1.0986122886681098,8.557643917024718,1
12499.0,560,1,393.72,6.329720905522696,0.6931471805599453,5.9781766527810465,0
12500.0,435,8,1697.39,6.077642243349034,2.1972245773362196,7.437436022477224,1
12503.0,584,1,1126.0,6.371611847231857,0.6931471805599453,7.027314514039777,0
12504.0,417,2,297.0,6.035481432524756,1.0986122886681098,5.697093486505405,2
12505.0,408,1,955.2,6.013715156042802,0.6931471805599453,6.862967096192003,2
12507.0,584,1,539.25,6.371611847231857,0.6931471805599453,6.292031995386996,0
12510.0,459,7,4195.45,6.131226489483141,2.0794415416798357,8.341994208761088,1
12511.0,428,1,3084.02,6.061456918928017,0.6931471805599453,8.034313419300645,2
12514.0,641,1,580.08,6.464588303689961,0.6931471805599453,6.364888441004683,0
12516.0,430,2,1336.56,6.066108090103747,1.0986122886681098,7.198602337577074,2
12519.0,476,1,385.7,6.1675164908883415,0.6931471805599453,5.957649198613251,2
12523.0,374,12,2582.38,5.926926025970411,2.5649493574615367,7.85685389803225,1
12524.0,388,9,6640.39,5.963579343618446,2.302585092994046,8.801076557911871,1
12525.0,498,3,973.73,6.212606095751519,1.3862943611198906,6.882160509570649,2
12527.0,494,2,386.8,6.20455776256869,1.0986122886681098,5.9604897428085515,2
12529.0,528,1,316.48,6.270988431858299,0.6931471805599453,5.760414824222675,0
12530.0,415,5,2096.98,6.030685260261263,1.791759469228055,7.648730256022339,1
12531.0,686,1,1807.98,6.532334292222349,0.6931471805599453,7.500518429502228,0
12533.0,627,2,1367.89,6.4425401664681985,1.0986122886681098,7.221755471439273,0
12537.0,408,1,732.94,6.013715156042802,0.6931471805599453,6.598427281404094,2
12538.0,378,1,276.5,5.937536205082426,0.6931471805599453,5.625820933186489,2
12539.0,450,3,5646.400000000001,6.111467339502679,1.3862943611198906,8.638950541235412,1
12540.0,378,16,8854.25,5.937536205082426,2.833213344056216,9.08876578245533,1
12542.0,484,2,481.88,6.184148890937483,1.0986122886681098,6.179768175579484,2
12543.0,448,1,980.25,6.1070228877422545,0.6931471805599453,6.888827269096618,2
12547.0,500,1,175.78,6.2166061010848646,0.6931471805599453,5.174906021632802,0
12549.0,575,6,1575.68,6.3561076606958915,1.9459101490553132,7.363076649441731,1
12553.0,385,2,916.47,5.955837369464831,1.0986122886681098,6.821619881846465,2
12554.0,448,1,468.5,6.1070228877422545,0.6931471805599453,6.1516682986483175,2
12555.0,682,1,129.23,6.52649485957079,0.6931471805599453,4.869302117979612,0
12557.0,371,4,6725.18,5.918893854273146,1.6094379124341005,8.813762653761927,1
12562.0,385,2,1185.18,5.955837369464831,1.0986122886681098,7.078493338699342,2
12563.0,408,1,249.24,6.013715156042802,0.6931471805599453,5.522420457356946,2
12567.0,367,7,4308.58,5.908082938168931,2.0794415416798357,8.368595730553626,1
12568.0,644,1,70.0,6.4692503167957724,0.6931471805599453,4.2626798770413155,0
12570.0,682,1,77.52,6.52649485957079,0.6931471805599453,4.3633533694082605,0
12573.0,381,4,556.87,5.945420608606575,1.6094379124341005,6.324125960328047,2
12575.0,457,2,622.8199999999999,6.126869184114185,1.0986122886681098,6.435861865217934,2
12576.0,392,3,826.89,5.973809611869261,1.3862943611198906,6.718880295318339,2
12577.0,381,5,995.95,5.945420608606575,1.791759469228055,6.9047006182529085,1
12578.0,385,2,1847.94,5.955837369464831,1.0986122886681098,7.522367780887655,2
12580.0,576,1,637.2,6.3578422665081,0.6931471805599453,6.4586517138441435,0
12582.0,422,2,1469.04,6.0473721790462776,1.0986122886681098,7.293044890286926,2
12583.0,373,13,7166.0599999999995,5.924255797414532,2.6390573296152584,8.877250807662518,1
12586.0,374,3,1865.73,5.926926025970411,1.3862943611198906,7.531943516050998,1
12588.0,399,3,743.88,5.991464547107982,1.3862943611198906,6.613223131580274,2
12589.0,421,6,4048.98,6.045005314036012,1.9459101490553132,8.306467221816787,1
12591.0,390,2,899.3,5.968707559985366,1.0986122886681098,6.802728041114431,2
12592.0,519,3,2145.06,6.253828811575473,1.3862943611198906,7.671388881793274,2
12594.0,378,5,1751.89,5.937536205082426,1.791759469228055,7.469021133380235,1
12595.0,504,1,299.02,6.22455842927536,0.6931471805599453,5.703849139100744,0
12598.0,463,3,1511.01,6.139884552226255,1.3862943611198906,7.321195170474221,2
12599.0,381,6,1264.14,5.945420608606575,1.9459101490553132,7.1429380669746925,1
12600.0,371,12,2444.88,5.918893854273146,2.5649493574615367,7.802160255354363,1
12601.0,404,1,104.2,6.003887067106539,0.6931471805599453,4.65586330030361,2
12605.0,376,4,1232.95,5.932245187448011,1.6094379124341005,7.117975685005857,1
12606.0,682,1,21.0,6.52649485957079,0.6931471805599453,3.091042453358316,0
12608.0,404,1,415.79,6.003887067106539,0.6931471805599453,6.03258249782888,2
12609.0,374,6,2309.01,5.926926025970411,1.9459101490553132,7.745007132510798,1
12613.0,388,5,3490.69,5.963579343618446,1.791759469228055,8.158141138677466,1
12615.0,413,4,3449.79,6.025865973825314,1.6094379124341005,8.146358469319471,1
12616.0,388,1,417.8,5.963579343618446,0.6931471805599453,6.037393478996382,2
12619.0,560,1,140.14,6.329720905522696,0.6931471805599453,4.949752305572684,0
12621.0,365,16,11086.14,5.902633333401366,2.833213344056216,9.313541157094088,1
12623.0,416,6,3442.74,6.0330862217988015,1.9459101490553132,8.144313369085756,1
12625.0,509,2,2481.06,6.234410725718371,1.0986122886681098,7.816844139525548,2
12629.0,385,2,1558.22,5.955837369464831,1.0986122886681098,7.3519409752019005,2
12631.0,456,5,2841.07,6.124683390894205,1.791759469228055,7.952287938895591,1
12632.0,520,2,804.88,6.255750041753367,1.0986122886681098,6.691934848047708,0
12633.0,382,3,3514.18,5.948034989180646,1.3862943611198906,8.164846012037465,1
12634.0,535,2,490.0,6.284134161070802,1.0986122886681098,6.19644412779452,0
12635.0,392,2,1241.23,5.973809611869261,1.0986122886681098,7.12466343053395,2
12636.0,732,1,141.0,6.597145701886651,0.6931471805599453,4.955827057601261,0
12637.0,378,4,2318.41,5.937536205082426,1.6094379124341005,7.749068121973169,1
12638.0,639,1,249.8,6.461468176353717,0.6931471805599453,5.524655808758766,0
12639.0,434,2,826.27,6.075346031088684,1.0986122886681098,6.71813112299784,2
12643.0,385,6,5005.78,5.955837369464831,1.9459101490553132,8.518548272878501,1
12644.0,430,3,1440.58,6.066108090103747,1.3862943611198906,7.2734950132839185,2
12645.0,409,4,1764.12,6.016157159698354,1.6094379124341005,7.475973955724828,1
12647.0,367,27,14201.53,5.908082938168931,3.332204510175204,9.561175396733224,1
12648.0,437,3,793.95,6.082218910376446,1.3862943611198906,6.678279219594718,2
12649.0,382,5,1671.14,5.948034989180646,1.791759469228055,7.42185952219673,1
12651.0,378,3,263.75,5.937536205082426,1.3862943611198906,5.578785984481516,2
12652.0,434,1,97.05,6.075346031088684,0.6931471805599453,4.585477552642355,2
12653.0,526,1,1950.98,6.267200548541362,0.6931471805599453,7.576599521018909,0
12655.0,423,1,261.35,6.049733455231958,0.6931471805599453,5.569679490132721,2
12656.0,425,3,2356.66,6.054439346269371,1.3862943611198906,7.765424880709422,1
12661.0,436,1,162.0,6.07993319509559,0.6931471805599453,5.093750200806762,2
12662.0,373,10,3138.24,5.924255797414532,2.3978952727983707,8.051736011389762,1
12663.0,624,2,239.4,6.437751649736401,1.0986122886681098,5.4823042026610525,0
12664.0,514,2,1188.16,6.244166900663736,1.0986122886681098,7.081002454500384,2
12665.0,417,2,250.6,6.035481432524756,1.0986122886681098,5.527840524826286,2
12666.0,394,1,1248.42,5.978885764901122,0.6931471805599453,7.130434722615036,2
12668.0,378,6,7637.53,5.937536205082426,1.9459101490553132,8.940960455270737,1
12670.0,385,2,764.24,5.955837369464831,1.0986122886681098,6.640189510115181,2
12671.0,606,1,2622.481,6.408528791059498,0.6931471805599453,7.872257340866884,0
12672.0,595,1,211.15,6.39024066706535,0.6931471805599453,5.357293571648334,0
12673.0,401,1,619.5,5.996452088619021,0.6931471805599453,6.430525604644662,2
12675.0,553,2,958.5,6.317164686747284,1.0986122886681098,6.8664123154477545,0
12676.0,408,5,1511.7,6.013715156042802,1.791759469228055,7.321651412568154,1
12677.0,555,2,395.1,6.320768294250582,1.0986122886681098,5.981666704627871,0
12678.0,375,9,16652.72,5.929589143389895,2.302585092994046,9.720388893876716,1
12681.0,367,24,17080.74,5.908082938168931,3.218875824868201,9.745765335690104,1
12682.0,365,23,11745.69,5.902633333401366,3.1780538303479458,9.371326777759148,1
12683.0,365,8,4220.21,5.902633333401366,2.1972245773362196,8.347877095788728,1
12686.0,371,1,89.14,5.918893854273146,0.6931471805599453,4.501364017262502,2
12687.0,480,2,2138.91,6.175867270105761,1.0986122886681098,7.668519051056749,2
12691.0,420,1,134.6,6.042632833682381,0.6931471805599453,4.909709375506295,2
12692.0,637,1,110.95,6.45833828334479,0.6931471805599453,4.718052343044764,0
12693.0,396,3,847.11,5.983936280687191,1.3862943611198906,6.743010344360515,2
12694.0,421,1,973.68,6.045005314036012,0.6931471805599453,6.882109211998551,2
12695.0,528,3,825.02,6.270988431858299,1.3862943611198906,6.716618986302906,0
12696.0,434,2,851.91,6.075346031088684,1.0986122886681098,6.748654031960281,2
12698.0,590,1,339.75,6.3818160174060985,0.6931471805599453,5.831149070576642,0
12699.0,417,1,638.11,6.035481432524756,0.6931471805599453,6.460076583537422,2
12701.0,529,4,1648.7,6.272877006546167,1.6094379124341005,7.408348732181879,1
12703.0,633,3,722.98,6.452048954437226,1.3862943611198906,6.584763767694766,0
12705.0,383,5,4893.81,5.950642552587727,1.791759469228055,8.495930739093819,1
12708.0,368,9,2601.19,5.910796644040527,2.302585092994046,7.864108677159832,1
12709.0,366,20,20137.237500000007,5.905361848054571,3.044522437723423,9.91037565003001,1
12711.0,611,2,1339.05,6.416732282512326,1.0986122886681098,7.200462205681664,0
12712.0,365,10,2797.53,5.902633333401366,2.3978952727983707,7.936849558302542,1
12714.0,388,7,9384.85,5.963579343618446,2.0794415416798357,9.146958514977992,1
12717.0,590,1,277.93,6.3818160174060985,0.6931471805599453,5.630960854284337,0
12720.0,369,6,2478.94,5.91350300563827,1.9459101490553132,7.8159896453179725,1
12721.0,385,2,1356.95,5.955837369464831,1.0986122886681098,7.213731488589559,2
12724.0,383,3,1286.11,5.950642552587727,1.3862943611198906,7.160154674029237,2
12725.0,371,4,2266.76,5.918893854273146,1.6094379124341005,7.72654783914248,1
12726.0,387,4,1405.5,5.961005339623274,1.6094379124341005,7.248859627929911,1
12727.0,442,3,1698.8300000000002,6.093569770045136,1.3862943611198906,7.438283525043974,2
12728.0,383,1,233.84,5.950642552587727,0.6931471805599453,5.458904431195985,2
12730.0,521,1,829.25,6.257667587882639,0.6931471805599453,6.721726860256856,0
12731.0,442,5,6879.8,6.093569770045136,1.791759469228055,8.83649020323727,1
12733.0,389,3,2040.92,5.966146739123692,1.3862943611198906,7.621645820679982,1
12734.0,374,2,529.25,5.926926025970411,1.0986122886681098,6.2733485934447915,2
12737.0,498,2,3710.5,6.212606095751519,1.0986122886681098,8.219191386557602,2
12738.0,372,1,155.35,5.921578419643816,0.6931471805599453,5.05209708390385,2
12739.0,385,2,1713.69,5.955837369464831,1.0986122886681098,7.446987585243848,2
12741.0,529,2,406.07,6.272877006546167,1.0986122886681098,6.008985160825971,0
12742.0,625,1,1201.52,6.439350371100098,0.6931471805599453,7.092174633858238,0
12744.0,459,4,4037.77,6.131226489483141,1.6094379124341005,8.303695469153682,1
12745.0,486,3,925.41,6.18826412308259,1.3862943611198906,6.8313169012337,2
12746.0,540,1,254.55,6.293419278846481,0.6931471805599453,5.543418085214289,0
12747.0,369,16,5080.53,5.91350300563827,2.833213344056216,8.533367676328966,1
12748.0,365,31,20137.237500000007,5.902633333401366,3.4657359027997265,9.91037565003001,1
12749.0,399,4,2806.48,5.991464547107982,1.6094379124341005,7.940042562811623,1
12751.0,444,1,268.27,6.09807428216624,0.6931471805599453,5.595714593686387,2
12755.0,365,10,5218.709999999999,5.902633333401366,2.3978952727983707,8.560197123777861,1
12758.0,459,5,7111.650000000001,6.131226489483141,1.791759469228055,8.869630167843134,1
12759.0,386,5,3489.3,5.958424693029782,1.791759469228055,8.15774297138752,1
12760.0,455,1,347.8,6.1224928095143865,0.6931471805599453,5.8544986920348245,2
12761.0,457,2,782.95,6.126869184114185,1.0986122886681098,6.664345242806459,2
12763.0,369,1,320.08,5.91350300563827,0.6931471805599453,5.771690313263376,2
12765.0,472,6,1404.58,6.159095388491933,1.9459101490553132,7.248205307972568,1
12766.0,366,3,3078.65,5.905361848054571,1.3862943611198906,8.032571233146884,1
12767.0,375,1,949.82,5.929589143389895,0.6931471805599453,6.857324770182772,2
12768.0,450,1,168.69000000000003,6.111467339502679,0.6931471805599453,5.133973242984735,2
12770.0,456,1,1895.0,6.124683390894205,0.6931471805599453,7.547501682814967,2
12771.0,485,1,282.3,6.186208623900494,0.6931471805599453,5.646506406836471,2
12773.0,564,1,124.25,6.336825731146441,0.6931471805599453,4.830311739964974,0
12774.0,535,1,98.7,6.284134161070802,0.6931471805599453,4.602165676967792,0
12775.0,388,2,300.08,5.963579343618446,1.0986122886681098,5.707376010166331,2
12776.0,667,1,55.5,6.504288173536645,0.6931471805599453,4.034240638152395,0
12777.0,457,1,519.45,6.126869184114185,0.6931471805599453,6.254693821961477,2
12778.0,396,3,953.45,5.983936280687191,1.3862943611198906,6.861135258346911,2
12779.0,371,7,2740.91,5.918893854273146,2.0794415416798357,7.91641003682647,1
12780.0,598,1,337.4,6.395261598115449,0.6931471805599453,5.824228627732068,0
12782.0,374,6,2287.32,5.926926025970411,1.9459101490553132,7.735573202860032,1
12784.0,529,1,1230.33,6.272877006546167,0.6931471805599453,7.1158501649948285,0
12785.0,535,2,788.45,6.284134161070802,1.0986122886681098,6.6713365004678975,0
12786.0,609,1,728.5,6.413458957167357,0.6931471805599453,6.592359367962841,0
12787.0,413,1,398.52,6.025865973825314,0.6931471805599453,5.990263826531463,2
12788.0,463,4,444.9,6.139884552226255,1.6094379124341005,6.100094711633431,2
12789.0,512,2,181.5,6.240275845170769,1.0986122886681098,5.206750173022546,0
12790.0,410,1,266.93,6.018593214496234,0.6931471805599453,5.5907257523639045,2
12791.0,373,6,863.51,5.924255797414532,1.9459101490553132,6.7621628724364315,1
12792.0,534,1,426.47,6.282266746896006,0.6931471805599453,6.057884110475807,0
12793.0,371,2,471.85,5.918893854273146,1.0986122886681098,6.158778213461521,2
12796.0,628,1,381.0,6.444131256700441,0.6931471805599453,5.945420608606575,0
12797.0,365,2,552.08,5.902633333401366,1.0986122886681098,6.315502656520417,2
12798.0,421,1,1533.89,6.045005314036012,0.6931471805599453,7.336213996215723,2
12799.0,529,1,219.35,6.272877006546167,0.6931471805599453,5.395217191287996,0
12800.0,470,3,584.25,6.154858094016418,1.3862943611198906,6.3720391063710204,2
12801.0,500,1,1071.82,6.2166061010848646,0.6931471805599453,6.978045974597571,2
12802.0,442,6,1988.84,6.093569770045136,1.9459101490553132,7.595809512476073,1
12803.0,393,1,1092.81,5.976350909297934,0.6931471805599453,6.997422293310083,2
12804.0,465,2,327.02,6.144185634125646,1.0986122886681098,5.793074582134963,2
12805.0,381,4,1434.95,5.945420608606575,1.6094379124341005,7.269581930060472,1
12806.0,435,4,2878.96,6.077642243349034,1.6094379124341005,7.9655316841446515,1
12807.0,383,1,330.35,5.950642552587727,0.6931471805599453,5.803175218534236,2
12808.0,368,3,422.45,5.910796644040527,1.3862943611198906,6.048435443367608,2
12809.0,565,2,1266.63,6.338594078203183,1.0986122886681098,7.1449042943085646,0
12810.0,534,2,534.99,6.282266746896006,1.0986122886681098,6.284115504180345,0
12811.0,378,2,519.05,5.937536205082426,1.0986122886681098,6.253924960799142,2
12813.0,501,3,1687.8,6.218600119691729,1.3862943611198906,7.4317734965341105,2
12817.0,399,2,524.94,5.991464547107982,1.0986122886681098,6.265187137790346,2
12819.0,458,1,540.52,6.129050210060545,0.6931471805599453,6.294380000200352,2
12820.0,397,7,1747.18,5.986452005284438,2.0794415416798357,7.466330525742312,1
12821.0,611,1,128.07999999999998,6.416732282512326,0.6931471805599453,4.860432367183761,0
12823.0,394,13,4742.0,5.978885764901122,2.6390573296152584,8.464425125877582,1
12825.0,521,2,518.63,6.257667587882639,1.0986122886681098,6.253117019850299,0
12826.0,365,6,1481.03,5.902633333401366,1.9459101490553132,7.301168048566127,1
12829.0,550,1,92.3,6.311734809152915,0.6931471805599453,4.535820107853298,0
12831.0,463,2,236.06,6.139884552226255,1.0986122886681098,5.468313273651354,2
12835.0,427,31,6043.31,6.059123195581797,3.4657359027997265,8.706872612613385,1
12836.0,389,11,3972.76,5.966146739123692,2.4849066497880004,8.287468028736473,1
12837.0,569,1,554.31,6.345636360828596,0.6931471805599453,6.3195265163692245,0
12838.0,373,9,2715.35,5.924255797414532,2.302585092994046,7.907044346355461,1
12839.0,367,13,4480.31,5.908082938168931,2.6390573296152584,8.407670693379636,1
12840.0,437,3,1315.2,6.082218910376446,1.3862943611198906,7.182504076022019,2
12841.0,369,17,3518.33,5.91350300563827,2.8903717578961645,8.166025909565922,1
12842.0,404,2,799.0,6.003887067106539,1.0986122886681098,6.684611727667927,2
12843.0,382,22,4886.15,5.948034989180646,3.1354942159291497,8.494364590476216,1
12844.0,442,2,322.64,6.093569770045136,1.0986122886681098,5.779631786939639,2
12846.0,682,1,15.58,6.52649485957079,0.6931471805599453,2.8081971497071487,0
12847.0,387,1,765.36,5.961005339623274,0.6931471805599453,6.641652033227792,2
12848.0,675,1,208.0,6.516193076042964,0.6931471805599453,5.342334251964811,0
12849.0,381,4,2039.67,5.945420608606575,1.6094379124341005,7.621033464289034,1
12850.0,445,1,330.0,6.100318952020064,0.6931471805599453,5.802118375377063,2
12851.0,477,1,148.95,6.169610732491456,0.6931471805599453,5.010301905195018,2
12853.0,427,5,1950.4,6.059123195581797,1.791759469228055,7.576302342673849,1
12854.0,561,4,1669.52,6.331501849893691,1.6094379124341005,7.420890234188477,0
12855.0,372,4,612.84,5.921578419643816,1.6094379124341005,6.41973430786941,2
12857.0,436,4,2581.6,6.07993319509559,1.6094379124341005,7.856551922412551,1
12858.0,383,1,177.92,5.950642552587727,0.6931471805599453,5.186938778564647,2
12859.0,458,1,575.1,6.129050210060545,0.6931471805599453,6.356281256738337,2
12860.0,693,1,55.47,6.542471960506805,0.6931471805599453,4.033709523684745,0
12861.0,619,1,68.25,6.429719478039138,0.6931471805599453,4.237723145067448,0
12862.0,425,2,1008.32,6.054439346269371,1.0986122886681098,6.917032115762346,2
12863.0,379,5,2271.35,5.940171252720432,1.791759469228055,7.728569817272442,1
12864.0,508,1,152.45,6.2324480165505225,0.6931471805599453,5.033374781065745,0
12865.0,378,2,1755.24,5.937536205082426,1.0986122886681098,7.4709304391156675,2
12866.0,474,2,668.23,6.163314804034641,1.0986122886681098,6.50612779775519,2
12867.0,397,6,3876.47,5.986452005284438,1.9459101490553132,8.262938158076857,1
